from_seq	to_seq	event	block	trial	reps	appr	stim	tilt	image	cat	response	rt	set_id	sust	type	placebo	approach_tilt
821	822	trial	3	18	2	yes	a55_test	left	a55_test_left	test	1	642	174	TRUE	train	TRUE	left
825	826	trial	3	19	2	yes	a62_control	left	a62_control_left	control	1	486	174	TRUE	train	TRUE	left
829	830	trial	3	20	3	no	p62_test	right	p62_test_right	test	1	687	174	TRUE	train	TRUE	left
833	834	trial	3	21	3	yes	a55_control	left	a55_control_left	control	1	908	174	TRUE	train	TRUE	left
837	838	trial	3	22	3	yes	a62_control	left	a62_control_left	control	1	1897	174	TRUE	train	TRUE	left
841	842	trial	3	23	0	yes	a62_control	left	a62_control_left	control	1	779	174	TRUE	train	TRUE	left
845	846	trial	3	24	3	yes	p58_test	left	p58_test_left	test	1	746	174	TRUE	train	TRUE	left
849	850	trial	3	25	2	yes	p26_test	left	p26_test_left	test	1	1162	174	TRUE	train	TRUE	left
853	854	trial	3	26	1	no	a34_control	right	a34_control_right	control	1	1433	174	TRUE	train	TRUE	left
857	858	trial	3	27	1	no	a55_test	right	a55_test_right	test	3	NA	174	TRUE	train	TRUE	left
865	866	trial	3	28	0	yes	a34_test	left	a34_test_left	test	1	1023	174	TRUE	train	TRUE	left
869	870	trial	3	29	2	no	p62_test	right	p62_test_right	test	1	719	174	TRUE	train	TRUE	left
873	874	trial	3	30	0	no	a62_test	right	a62_test_right	test	1	510	174	TRUE	train	TRUE	left
877	878	trial	3	31	1	yes	p26_control	left	p26_control_left	control	1	1055	174	TRUE	train	TRUE	left
881	882	trial	3	32	1	no	a60_control	right	a60_control_right	control	1	802	174	TRUE	train	TRUE	left
885	886	trial	3	33	0	yes	p48_test	left	p48_test_left	test	2	918	174	FALSE	train	TRUE	left
890	891	trial	3	34	0	no	a55_test	right	a55_test_right	test	1	2827	174	TRUE	train	TRUE	left
894	895	trial	3	35	0	no	a55_control	right	a55_control_right	control	1	602	174	TRUE	train	TRUE	left
898	899	trial	3	36	3	no	a45_control	right	a45_control_right	control	1	612	174	TRUE	train	TRUE	left
902	903	trial	3	37	1	no	a45_control	right	a45_control_right	control	1	821	174	TRUE	train	TRUE	left
906	907	trial	3	38	3	yes	a60_test	left	a60_test_left	test	1	1179	174	TRUE	train	TRUE	left
910	911	trial	3	39	2	yes	a34_control	left	a34_control_left	control	1	1666	174	TRUE	train	TRUE	left
914	915	trial	3	40	1	yes	p45_control	left	p45_control_left	control	1	842	174	TRUE	train	TRUE	left
918	919	trial	3	41	3	yes	p62_test	left	p62_test_left	test	1	2966	174	TRUE	train	TRUE	left
922	923	trial	3	42	2	no	p45_control	right	p45_control_right	control	1	1028	174	TRUE	train	TRUE	left
926	927	trial	3	43	0	no	a45_control	right	a45_control_right	control	1	1366	174	TRUE	train	TRUE	left
930	931	trial	3	44	3	no	a34_control	right	a34_control_right	control	1	2095	174	TRUE	train	TRUE	left
934	935	trial	3	45	1	yes	p62_control	left	p62_control_left	control	1	1021	174	TRUE	train	TRUE	left
938	939	trial	3	46	2	no	a45_test	right	a45_test_right	test	1	2872	174	TRUE	train	TRUE	left
942	943	trial	3	47	2	no	a1_test	right	a1_test_right	test	1	2999	174	TRUE	train	TRUE	left
946	947	trial	3	48	1	no	a1_control	right	a1_control_right	control	1	968	174	TRUE	train	TRUE	left
950	951	trial	3	49	1	yes	a45_test	left	a45_test_left	test	1	941	174	TRUE	train	TRUE	left
954	955	trial	3	50	2	yes	a45_control	left	a45_control_left	control	1	803	174	TRUE	train	TRUE	left
958	959	trial	3	51	3	no	p45_control	right	p45_control_right	control	1	559	174	TRUE	train	TRUE	left
962	963	trial	3	52	0	no	p62_control	right	p62_control_right	control	1	1001	174	TRUE	train	TRUE	left
966	967	trial	3	53	0	no	a1_test	right	a1_test_right	test	1	1853	174	TRUE	train	TRUE	left
970	971	trial	3	54	3	no	p6_test	right	p6_test_right	test	1	656	174	TRUE	train	TRUE	left
974	975	trial	3	55	2	yes	p26_control	left	p26_control_left	control	1	699	174	TRUE	train	TRUE	left
978	979	trial	3	56	2	no	p6_control	right	p6_control_right	control	1	560	174	TRUE	train	TRUE	left
982	983	trial	3	57	1	no	p58_control	right	p58_control_right	control	1	1101	174	TRUE	train	TRUE	left
986	987	trial	3	58	2	no	p6_test	right	p6_test_right	test	1	448	174	TRUE	train	TRUE	left
990	991	trial	3	59	1	yes	a55_control	left	a55_control_left	control	1	562	174	TRUE	train	TRUE	left
994	995	trial	3	60	2	no	p58_test	right	p58_test_right	test	1	583	174	TRUE	train	TRUE	left
998	999	trial	3	61	3	no	p58_test	right	p58_test_right	test	1	755	174	TRUE	train	TRUE	left
1002	1003	trial	3	62	3	no	a55_test	right	a55_test_right	test	1	781	174	TRUE	train	TRUE	left
1006	1007	trial	3	63	2	yes	p58_control	left	p58_control_left	control	1	841	174	TRUE	train	TRUE	left
1010	1011	trial	3	64	1	no	a45_test	right	a45_test_right	test	3	NA	174	TRUE	train	TRUE	left
1016	1017	trial	3	65	1	no	p45_control	right	p45_control_right	control	1	666	174	TRUE	train	TRUE	left
1020	1021	trial	3	66	0	yes	p6_control	left	p6_control_left	control	1	733	174	TRUE	train	TRUE	left
1024	1025	trial	3	67	2	yes	p6_control	left	p6_control_left	control	1	724	174	TRUE	train	TRUE	left
1028	1029	trial	3	68	2	no	a34_test	right	a34_test_right	test	1	746	174	TRUE	train	TRUE	left
1032	1033	trial	3	69	0	no	a34_control	right	a34_control_right	control	1	689	174	TRUE	train	TRUE	left
1036	1037	trial	3	70	0	yes	a45_test	left	a45_test_left	test	1	840	174	TRUE	train	TRUE	left
1040	1041	trial	3	71	0	yes	p58_control	left	p58_control_left	control	1	1542	174	TRUE	train	TRUE	left
1044	1045	trial	3	72	0	no	p6_control	right	p6_control_right	control	1	1058	174	TRUE	train	TRUE	left
1048	1049	trial	3	73	2	no	p58_control	right	p58_control_right	control	1	763	174	TRUE	train	TRUE	left
1052	1053	trial	3	74	0	no	p48_test	right	p48_test_right	test	1	969	174	TRUE	train	TRUE	left
1056	1057	trial	3	75	2	yes	p62_test	left	p62_test_left	test	1	500	174	TRUE	train	TRUE	left
1060	1061	trial	3	76	2	no	p26_control	right	p26_control_right	control	1	723	174	TRUE	train	TRUE	left
1064	1065	trial	3	77	1	yes	p48_control	left	p48_control_left	control	1	670	174	TRUE	train	TRUE	left
1068	1069	trial	3	78	2	no	p48_test	right	p48_test_right	test	1	1349	174	TRUE	train	TRUE	left
1072	1073	trial	3	79	1	no	a1_test	right	a1_test_right	test	1	1085	174	TRUE	train	TRUE	left
1076	1077	trial	3	80	2	yes	p58_test	left	p58_test_left	test	1	662	174	TRUE	train	TRUE	left
1080	1081	trial	3	81	1	no	p48_control	right	p48_control_right	control	1	861	174	TRUE	train	TRUE	left
1084	1085	trial	3	82	2	no	p45_test	right	p45_test_right	test	1	674	174	TRUE	train	TRUE	left
1088	1089	trial	3	83	1	yes	a62_test	left	a62_test_left	test	1	790	174	TRUE	train	TRUE	left
1092	1093	trial	3	84	3	yes	a34_test	left	a34_test_left	test	1	1196	174	TRUE	train	TRUE	left
1096	1097	trial	3	85	0	no	a1_control	right	a1_control_right	control	3	NA	174	TRUE	train	TRUE	left
1104	1105	trial	3	86	3	yes	a45_test	left	a45_test_left	test	2	641	174	FALSE	train	TRUE	left
1109	1110	trial	3	87	0	no	a60_control	right	a60_control_right	control	1	932	174	TRUE	train	TRUE	left
1113	1114	trial	3	88	3	no	p62_control	right	p62_control_right	control	1	704	174	TRUE	train	TRUE	left
1117	1118	trial	3	89	3	no	p26_test	right	p26_test_right	test	1	1212	174	TRUE	train	TRUE	left
1121	1122	trial	3	90	1	no	p26_control	right	p26_control_right	control	1	729	174	TRUE	train	TRUE	left
1125	1126	trial	3	91	2	yes	p62_control	left	p62_control_left	control	1	862	174	TRUE	train	TRUE	left
1129	1130	trial	3	92	2	no	p62_control	right	p62_control_right	control	1	811	174	TRUE	train	TRUE	left
1133	1134	trial	3	93	3	yes	a45_control	left	a45_control_left	control	1	1031	174	TRUE	train	TRUE	left
1137	1138	trial	3	94	3	no	a45_test	right	a45_test_right	test	1	1299	174	TRUE	train	TRUE	left
1141	1142	trial	3	95	3	no	p58_control	right	p58_control_right	control	1	1628	174	TRUE	train	TRUE	left
12	13	trial	0	0	0	yes	practice_test	left	practice_test_left	test	1	1586	175	TRUE	practice	TRUE	left
16	17	trial	0	1	1	no	practice_test	right	practice_test_right	test	1	608	175	TRUE	practice	TRUE	left
20	21	trial	0	2	0	no	practice_test	right	practice_test_right	test	1	795	175	TRUE	practice	TRUE	left
24	25	trial	0	3	2	yes	practice_control	left	practice_control_left	control	1	875	175	TRUE	practice	TRUE	left
28	29	trial	0	4	2	no	practice_control	right	practice_control_right	control	1	653	175	TRUE	practice	TRUE	left
32	33	trial	0	5	1	yes	practice_test	left	practice_test_left	test	1	1421	175	TRUE	practice	TRUE	left
36	37	trial	0	6	0	no	practice_control	right	practice_control_right	control	1	756	175	TRUE	practice	TRUE	left
40	41	trial	0	7	1	no	practice_control	right	practice_control_right	control	1	853	175	TRUE	practice	TRUE	left
44	45	trial	0	8	0	yes	practice_control	left	practice_control_left	control	1	573	175	TRUE	practice	TRUE	left
48	49	trial	0	9	1	yes	practice_control	left	practice_control_left	control	3	NA	175	TRUE	practice	TRUE	left
54	55	trial	0	10	2	yes	practice_test	left	practice_test_left	test	2	732	175	TRUE	practice	TRUE	left
60	61	trial	0	11	2	no	practice_test	right	practice_test_right	test	1	859	175	TRUE	practice	TRUE	left
68	69	trial	1	0	1	no	p30_control	right	p30_control_right	control	1	988	175	TRUE	assess	TRUE	left
72	73	trial	1	1	0	yes	p67_control	left	p67_control_left	control	1	860	175	TRUE	assess	TRUE	left
76	77	trial	1	2	1	no	a28_control	right	a28_control_right	control	1	1115	175	TRUE	assess	TRUE	left
80	81	trial	1	3	1	yes	a53_test	left	a53_test_left	test	3	NA	175	TRUE	assess	TRUE	left
86	87	trial	1	4	1	no	p39_control	right	p39_control_right	control	1	722	175	TRUE	assess	TRUE	left
90	91	trial	1	5	0	yes	a28_control	left	a28_control_left	control	1	1363	175	TRUE	assess	TRUE	left
94	95	trial	1	6	1	yes	p64_test	left	p64_test_left	test	1	994	175	TRUE	assess	TRUE	left
98	99	trial	1	7	0	yes	a57_test	left	a57_test_left	test	1	672	175	TRUE	assess	TRUE	left
102	103	trial	1	8	0	no	a57_control	right	a57_control_right	control	1	1165	175	TRUE	assess	TRUE	left
106	107	trial	1	9	1	no	a28_test	right	a28_test_right	test	1	783	175	TRUE	assess	TRUE	left
110	111	trial	1	10	1	yes	p30_control	left	p30_control_left	control	1	704	175	TRUE	assess	TRUE	left
114	115	trial	1	11	1	yes	p64_control	left	p64_control_left	control	1	1090	175	TRUE	assess	TRUE	left
118	119	trial	1	12	1	yes	p39_control	left	p39_control_left	control	1	692	175	TRUE	assess	TRUE	left
122	123	trial	1	13	0	yes	p30_control	left	p30_control_left	control	1	1511	175	TRUE	assess	TRUE	left
126	127	trial	1	14	0	yes	p39_test	left	p39_test_left	test	1	852	175	TRUE	assess	TRUE	left
130	131	trial	1	15	0	no	p64_test	right	p64_test_right	test	1	745	175	TRUE	assess	TRUE	left
134	135	trial	1	16	0	no	p39_control	right	p39_control_right	control	1	913	175	TRUE	assess	TRUE	left
138	139	trial	1	17	1	no	a53_test	right	a53_test_right	test	1	674	175	TRUE	assess	TRUE	left
142	143	trial	1	18	0	no	a57_test	right	a57_test_right	test	1	534	175	TRUE	assess	TRUE	left
146	147	trial	1	19	0	no	a68_control	right	a68_control_right	control	1	543	175	TRUE	assess	TRUE	left
150	151	trial	1	20	1	no	p30_test	right	p30_test_right	test	1	744	175	TRUE	assess	TRUE	left
154	155	trial	1	21	1	no	a57_test	right	a57_test_right	test	1	853	175	TRUE	assess	TRUE	left
158	159	trial	1	22	1	yes	a28_control	left	a28_control_left	control	1	664	175	TRUE	assess	TRUE	left
162	163	trial	1	23	0	no	a28_test	right	a28_test_right	test	1	1693	175	TRUE	assess	TRUE	left
166	167	trial	1	24	1	no	a53_control	right	a53_control_right	control	1	732	175	TRUE	assess	TRUE	left
170	171	trial	1	25	1	yes	p67_control	left	p67_control_left	control	1	867	175	TRUE	assess	TRUE	left
174	175	trial	1	26	0	no	p67_control	right	p67_control_right	control	1	732	175	TRUE	assess	TRUE	left
178	179	trial	1	27	0	yes	a68_test	left	a68_test_left	test	1	1423	175	TRUE	assess	TRUE	left
182	183	trial	1	28	0	no	p30_test	right	p30_test_right	test	1	702	175	TRUE	assess	TRUE	left
186	187	trial	1	29	0	yes	a57_control	left	a57_control_left	control	1	767	175	TRUE	assess	TRUE	left
190	191	trial	1	30	1	no	p67_test	right	p67_test_right	test	1	689	175	TRUE	assess	TRUE	left
194	195	trial	1	31	0	yes	a68_control	left	a68_control_left	control	1	746	175	TRUE	assess	TRUE	left
198	199	trial	1	32	1	yes	a28_test	left	a28_test_left	test	1	1540	175	TRUE	assess	TRUE	left
202	203	trial	1	33	0	yes	p64_control	left	p64_control_left	control	1	912	175	TRUE	assess	TRUE	left
206	207	trial	1	34	0	no	p67_test	right	p67_test_right	test	1	1350	175	TRUE	assess	TRUE	left
210	211	trial	1	35	0	yes	p64_test	left	p64_test_left	test	1	731	175	TRUE	assess	TRUE	left
214	215	trial	1	36	0	yes	a53_control	left	a53_control_left	control	1	2196	175	TRUE	assess	TRUE	left
218	219	trial	1	37	0	yes	a28_test	left	a28_test_left	test	1	799	175	TRUE	assess	TRUE	left
222	223	trial	1	38	1	yes	p30_test	left	p30_test_left	test	1	680	175	TRUE	assess	TRUE	left
226	227	trial	1	39	0	yes	p67_test	left	p67_test_left	test	1	769	175	TRUE	assess	TRUE	left
230	231	trial	1	40	1	no	a68_control	right	a68_control_right	control	1	653	175	TRUE	assess	TRUE	left
234	235	trial	1	41	0	yes	p39_control	left	p39_control_left	control	1	701	175	TRUE	assess	TRUE	left
238	239	trial	1	42	1	no	p64_control	right	p64_control_right	control	1	733	175	TRUE	assess	TRUE	left
242	243	trial	1	43	1	yes	p39_test	left	p39_test_left	test	1	782	175	TRUE	assess	TRUE	left
246	247	trial	1	44	1	yes	a68_test	left	a68_test_left	test	1	2176	175	TRUE	assess	TRUE	left
250	251	trial	1	45	1	yes	a57_control	left	a57_control_left	control	1	766	175	TRUE	assess	TRUE	left
254	255	trial	1	46	1	yes	a57_test	left	a57_test_left	test	1	1188	175	TRUE	assess	TRUE	left
258	259	trial	1	47	0	no	a53_control	right	a53_control_right	control	1	940	175	TRUE	assess	TRUE	left
262	263	trial	1	48	1	yes	p67_test	left	p67_test_left	test	1	606	175	TRUE	assess	TRUE	left
266	267	trial	1	49	1	no	a68_test	right	a68_test_right	test	1	941	175	TRUE	assess	TRUE	left
270	271	trial	1	50	0	no	p30_control	right	p30_control_right	control	1	909	175	TRUE	assess	TRUE	left
274	275	trial	1	51	0	yes	p30_test	left	p30_test_left	test	1	616	175	TRUE	assess	TRUE	left
278	279	trial	1	52	1	yes	a68_control	left	a68_control_left	control	1	782	175	TRUE	assess	TRUE	left
282	283	trial	1	53	0	no	p64_control	right	p64_control_right	control	1	1657	175	TRUE	assess	TRUE	left
286	287	trial	1	54	0	yes	a53_test	left	a53_test_left	test	2	955	175	FALSE	assess	TRUE	left
291	292	trial	1	55	1	no	p39_test	right	p39_test_right	test	1	1811	175	TRUE	assess	TRUE	left
295	296	trial	1	56	1	no	a57_control	right	a57_control_right	control	1	860	175	TRUE	assess	TRUE	left
299	300	trial	1	57	1	no	p67_control	right	p67_control_right	control	1	733	175	TRUE	assess	TRUE	left
303	304	trial	1	58	1	yes	a53_control	left	a53_control_left	control	1	763	175	TRUE	assess	TRUE	left
307	308	trial	1	59	0	no	a68_test	right	a68_test_right	test	1	748	175	TRUE	assess	TRUE	left
311	312	trial	1	60	1	no	p64_test	right	p64_test_right	test	1	1217	175	TRUE	assess	TRUE	left
315	316	trial	1	61	0	no	p39_test	right	p39_test_right	test	1	930	175	TRUE	assess	TRUE	left
319	320	trial	1	62	0	no	a28_control	right	a28_control_right	control	1	712	175	TRUE	assess	TRUE	left
323	324	trial	1	63	0	no	a53_test	right	a53_test_right	test	3	NA	175	TRUE	assess	TRUE	left
333	334	trial	2	0	2	no	p49_control	right	p49_control_right	control	1	1661	175	TRUE	train	TRUE	left
337	338	trial	2	1	2	yes	a22_control	left	a22_control_left	control	3	NA	175	TRUE	train	TRUE	left
345	346	trial	2	2	0	yes	a74_test	left	a74_test_left	test	1	935	175	TRUE	train	TRUE	left
349	350	trial	2	3	2	no	p40_test	right	p40_test_right	test	1	700	175	TRUE	train	TRUE	left
353	354	trial	2	4	0	no	a59_control	right	a59_control_right	control	1	813	175	TRUE	train	TRUE	left
357	358	trial	2	5	2	no	p13_test	right	p13_test_right	test	1	647	175	TRUE	train	TRUE	left
361	362	trial	2	6	0	yes	p13_test	left	p13_test_left	test	1	679	175	TRUE	train	TRUE	left
365	366	trial	2	7	2	yes	p12_control	left	p12_control_left	control	1	603	175	TRUE	train	TRUE	left
369	370	trial	2	8	1	yes	a74_control	left	a74_control_left	control	1	675	175	TRUE	train	TRUE	left
373	374	trial	2	9	1	yes	a21_test	left	a21_test_left	test	1	650	175	TRUE	train	TRUE	left
377	378	trial	2	10	1	yes	p49_test	left	p49_test_left	test	1	666	175	TRUE	train	TRUE	left
381	382	trial	2	11	0	no	p49_test	right	p49_test_right	test	1	820	175	TRUE	train	TRUE	left
385	386	trial	2	12	1	no	p13_test	right	p13_test_right	test	1	727	175	TRUE	train	TRUE	left
389	390	trial	2	13	0	yes	a22_control	left	a22_control_left	control	1	1019	175	TRUE	train	TRUE	left
393	394	trial	2	14	1	yes	p13_test	left	p13_test_left	test	1	1016	175	TRUE	train	TRUE	left
397	398	trial	2	15	1	no	a21_control	right	a21_control_right	control	1	761	175	TRUE	train	TRUE	left
401	402	trial	2	16	2	yes	a18_control	left	a18_control_left	control	1	1101	175	TRUE	train	TRUE	left
405	406	trial	2	17	0	yes	p49_test	left	p49_test_left	test	1	1121	175	FALSE	train	TRUE	left
410	411	trial	2	18	0	no	p40_control	right	p40_control_right	control	1	957	175	TRUE	train	TRUE	left
414	415	trial	2	19	0	yes	a59_test	left	a59_test_left	test	1	918	175	TRUE	train	TRUE	left
418	419	trial	2	20	0	no	p12_control	right	p12_control_right	control	1	835	175	TRUE	train	TRUE	left
422	423	trial	2	21	3	yes	p51_test	left	p51_test_left	test	1	1557	175	TRUE	train	TRUE	left
426	427	trial	2	22	2	yes	p13_test	left	p13_test_left	test	1	1305	175	TRUE	train	TRUE	left
430	431	trial	2	23	0	yes	a74_control	left	a74_control_left	control	1	979	175	TRUE	train	TRUE	left
434	435	trial	2	24	2	no	a59_test	right	a59_test_right	test	1	699	175	TRUE	train	TRUE	left
438	439	trial	2	25	0	yes	p8_test	left	p8_test_left	test	1	1393	175	TRUE	train	TRUE	left
442	443	trial	2	26	3	yes	p12_control	left	p12_control_left	control	3	NA	175	TRUE	train	TRUE	left
448	449	trial	2	27	2	yes	a26_control	left	a26_control_left	control	1	1135	175	TRUE	train	TRUE	left
452	453	trial	2	28	3	no	p8_test	right	p8_test_right	test	1	713	175	TRUE	train	TRUE	left
456	457	trial	2	29	2	no	a18_control	right	a18_control_right	control	3	NA	175	TRUE	train	TRUE	left
462	463	trial	2	30	3	no	a22_control	right	a22_control_right	control	1	786	175	TRUE	train	TRUE	left
466	467	trial	2	31	1	yes	a59_test	left	a59_test_left	test	1	598	175	TRUE	train	TRUE	left
470	471	trial	2	32	2	no	p13_control	right	p13_control_right	control	1	788	175	TRUE	train	TRUE	left
474	475	trial	2	33	0	yes	p49_control	left	p49_control_left	control	1	1262	175	TRUE	train	TRUE	left
478	479	trial	2	34	2	yes	p51_test	left	p51_test_left	test	1	1009	175	TRUE	train	TRUE	left
482	483	trial	2	35	1	yes	p8_test	left	p8_test_left	test	1	835	175	TRUE	train	TRUE	left
486	487	trial	2	36	2	no	p12_control	right	p12_control_right	control	1	684	175	TRUE	train	TRUE	left
490	491	trial	2	37	0	yes	p51_test	left	p51_test_left	test	3	NA	175	TRUE	train	TRUE	left
496	497	trial	2	38	0	no	a22_control	right	a22_control_right	control	1	604	175	TRUE	train	TRUE	left
500	501	trial	2	39	1	yes	p12_control	left	p12_control_left	control	1	677	175	TRUE	train	TRUE	left
504	505	trial	2	40	1	yes	p51_control	left	p51_control_left	control	1	833	175	TRUE	train	TRUE	left
508	509	trial	2	41	3	yes	a22_test	left	a22_test_left	test	1	843	175	TRUE	train	TRUE	left
512	513	trial	2	42	2	yes	a18_test	left	a18_test_left	test	1	977	175	TRUE	train	TRUE	left
516	517	trial	2	43	0	no	a22_test	right	a22_test_right	test	1	427	175	TRUE	train	TRUE	left
520	521	trial	2	44	1	yes	a26_test	left	a26_test_left	test	1	1229	175	TRUE	train	TRUE	left
524	525	trial	2	45	3	yes	a22_control	left	a22_control_left	control	3	NA	175	TRUE	train	TRUE	left
530	531	trial	2	46	2	yes	p49_test	left	p49_test_left	test	1	736	175	TRUE	train	TRUE	left
534	535	trial	2	47	3	no	a26_test	right	a26_test_right	test	1	642	175	TRUE	train	TRUE	left
