from_seq	to_seq	event	block	trial	patt	reps	phor	stim	keep	thor	image	pdir	response	rt	set_id	type	placebo
372	373	trial	1	110	no	1	right	a14	yes	left	a14_left	up	1	688	189	assess	TRUE
375	376	trial	1	111	yes	1	right	p56	yes	right	p56_right	up	1	495	189	assess	TRUE
378	379	trial	1	112	yes	1	right	a14	no	right	a14_right	up	1	534	189	assess	TRUE
381	382	trial	1	113	no	0	left	a13	no	right	a13_right	up	1	590	189	assess	TRUE
384	385	trial	1	114	yes	1	left	a31	yes	left	a31_left	up	1	532	189	assess	TRUE
387	388	trial	1	115	no	1	right	a13	no	left	a13_left	up	1	561	189	assess	TRUE
390	391	trial	1	116	yes	0	right	p8	yes	right	p8_right	down	1	530	189	assess	TRUE
393	394	trial	1	117	yes	1	left	p25	yes	left	p25_left	down	1	565	189	assess	TRUE
396	397	trial	1	118	yes	1	right	a13	no	right	a13_right	up	2	563	189	assess	TRUE
400	401	trial	1	119	no	0	right	a66	no	left	a66_left	down	1	530	189	assess	TRUE
403	404	trial	1	120	yes	0	right	a66	yes	right	a66_right	down	1	547	189	assess	TRUE
406	407	trial	1	121	no	1	left	p8	yes	right	p8_right	down	1	888	189	assess	TRUE
409	410	trial	1	122	yes	0	left	p8	yes	left	p8_left	up	1	581	189	assess	TRUE
412	413	trial	1	123	yes	0	right	a31	yes	right	a31_right	down	1	524	189	assess	TRUE
415	416	trial	1	124	no	0	left	a66	yes	right	a66_right	up	1	590	189	assess	TRUE
418	419	trial	1	125	no	0	left	p56	no	right	p56_right	down	1	723	189	assess	TRUE
421	422	trial	1	126	no	0	right	a13	yes	left	a13_left	down	1	603	189	assess	TRUE
424	425	trial	1	127	yes	1	right	a13	yes	right	a13_right	up	1	571	189	assess	TRUE
431	432	trial	2	0	yes	1	left	p57	no	left	p57_left	up	1	593	189	train	TRUE
434	435	trial	2	1	no	0	right	a41	no	left	a41_left	up	1	604	189	train	TRUE
437	438	trial	2	2	no	1	left	a73	yes	right	a73_right	down	1	578	189	train	TRUE
440	441	trial	2	3	no	0	left	a26	yes	right	a26_right	up	1	549	189	train	TRUE
443	444	trial	2	4	no	1	right	p54	yes	left	p54_left	up	1	481	189	train	TRUE
446	447	trial	2	5	yes	0	left	a28	yes	left	a28_left	down	1	535	189	train	TRUE
449	450	trial	2	6	yes	1	right	p73	yes	right	p73_right	down	1	645	189	train	TRUE
452	453	trial	2	7	yes	1	left	a73	no	left	a73_left	down	1	625	189	train	TRUE
455	456	trial	2	8	no	0	right	a26	yes	left	a26_left	up	1	500	189	train	TRUE
458	459	trial	2	9	yes	1	left	p70	yes	left	p70_left	down	1	477	189	train	TRUE
461	462	trial	2	10	yes	0	right	a41	yes	right	a41_right	down	1	446	189	train	TRUE
464	465	trial	2	11	no	1	right	a58	no	left	a58_left	up	1	676	189	train	TRUE
467	468	trial	2	12	yes	1	right	p70	no	right	p70_right	up	1	614	189	train	TRUE
470	471	trial	2	13	yes	1	left	p71	yes	left	p71_left	up	1	680	189	train	TRUE
473	474	trial	2	14	yes	1	left	a26	no	left	a26_left	down	1	597	189	train	TRUE
476	477	trial	2	15	yes	0	left	a38	no	left	a38_left	down	1	568	189	train	TRUE
479	480	trial	2	16	no	0	left	p33	no	right	p33_right	down	1	689	189	train	TRUE
482	483	trial	2	17	no	0	right	p33	no	left	p33_left	up	1	591	189	train	TRUE
485	486	trial	2	18	no	0	right	p73	no	left	p73_left	down	1	834	189	train	TRUE
488	489	trial	2	19	yes	0	right	p33	yes	right	p33_right	down	1	418	189	train	TRUE
491	492	trial	2	20	no	0	right	p57	yes	left	p57_left	up	1	647	189	train	TRUE
494	495	trial	2	21	yes	0	left	p33	no	left	p33_left	up	1	658	189	train	TRUE
497	498	trial	2	22	no	1	right	p70	no	left	p70_left	up	1	642	189	train	TRUE
500	501	trial	2	23	no	1	left	p70	yes	right	p70_right	up	1	682	189	train	TRUE
503	504	trial	2	24	no	0	right	a38	yes	left	a38_left	up	1	495	189	train	TRUE
506	507	trial	2	25	no	0	left	a28	no	right	a28_right	up	1	691	189	train	TRUE
509	510	trial	2	26	no	0	right	a38	no	left	a38_left	up	1	511	189	train	TRUE
512	513	trial	2	27	no	0	left	a41	no	right	a41_right	down	1	671	189	train	TRUE
515	516	trial	2	28	yes	1	right	p71	no	right	p71_right	down	1	605	189	train	TRUE
518	519	trial	2	29	no	0	right	a73	yes	left	a73_left	up	1	567	189	train	TRUE
521	522	trial	2	30	yes	1	right	p57	no	right	p57_right	down	1	496	189	train	TRUE
524	525	trial	2	31	no	0	right	p54	yes	left	p54_left	up	1	562	189	train	TRUE
527	528	trial	2	32	yes	0	left	p54	no	left	p54_left	down	1	623	189	train	TRUE
530	531	trial	2	33	yes	0	right	p71	yes	right	p71_right	down	1	502	189	train	TRUE
533	534	trial	2	34	yes	1	right	p57	yes	right	p57_right	down	1	447	189	train	TRUE
536	537	trial	2	35	yes	1	left	p54	no	left	p54_left	up	1	645	189	train	TRUE
539	540	trial	2	36	yes	1	right	a38	no	right	a38_right	up	1	511	189	train	TRUE
542	543	trial	2	37	yes	0	right	a28	no	right	a28_right	down	1	749	189	train	TRUE
545	546	trial	2	38	no	0	right	a73	no	left	a73_left	up	1	676	189	train	TRUE
548	549	trial	2	39	yes	1	left	p73	no	left	p73_left	down	1	645	189	train	TRUE
551	552	trial	2	40	yes	0	left	p33	yes	left	p33_left	up	1	589	189	train	TRUE
554	555	trial	2	41	yes	1	right	p71	yes	right	p71_right	down	1	585	189	train	TRUE
557	558	trial	2	42	yes	1	right	p54	no	right	p54_right	down	1	456	189	train	TRUE
560	561	trial	2	43	no	1	right	a41	yes	left	a41_left	up	1	585	189	train	TRUE
563	564	trial	2	44	no	1	right	a28	yes	left	a28_left	down	1	479	189	train	TRUE
566	567	trial	2	45	yes	0	left	p54	yes	left	p54_left	down	1	504	189	train	TRUE
569	570	trial	2	46	no	0	left	p73	yes	right	p73_right	up	1	633	189	train	TRUE
572	573	trial	2	47	yes	0	right	p73	no	right	p73_right	up	1	726	189	train	TRUE
575	576	trial	2	48	yes	0	left	p73	yes	left	p73_left	down	1	654	189	train	TRUE
578	579	trial	2	49	yes	0	left	p70	no	left	p70_left	up	1	1230	189	train	TRUE
581	582	trial	2	50	no	1	right	p70	yes	left	p70_left	up	2	468	189	train	TRUE
585	586	trial	2	51	yes	1	right	p70	yes	right	p70_right	down	1	485	189	train	TRUE
588	589	trial	2	52	no	0	left	a28	yes	right	a28_right	down	1	560	189	train	TRUE
591	592	trial	2	53	no	1	left	p57	no	right	p57_right	up	1	670	189	train	TRUE
594	595	trial	2	54	yes	0	left	p57	yes	left	p57_left	down	1	521	189	train	TRUE
597	598	trial	2	55	no	0	left	p70	no	right	p70_right	down	1	710	189	train	TRUE
600	601	trial	2	56	yes	1	left	p57	yes	left	p57_left	up	1	594	189	train	TRUE
603	604	trial	2	57	no	0	left	a41	yes	right	a41_right	down	1	564	189	train	TRUE
606	607	trial	2	58	yes	1	right	a28	yes	right	a28_right	up	1	561	189	train	TRUE
609	610	trial	2	59	no	0	left	p70	yes	right	p70_right	up	1	707	189	train	TRUE
612	613	trial	2	60	no	0	right	p57	no	left	p57_left	up	1	618	189	train	TRUE
615	616	trial	2	61	no	1	right	a38	no	left	a38_left	down	1	552	189	train	TRUE
618	619	trial	2	62	no	1	left	a58	no	right	a58_right	down	1	729	189	train	TRUE
621	622	trial	2	63	no	0	left	a73	no	right	a73_right	down	1	706	189	train	TRUE
624	625	trial	2	64	no	1	left	a28	no	right	a28_right	up	1	674	189	train	TRUE
627	628	trial	2	65	no	1	left	a41	no	right	a41_right	down	1	682	189	train	TRUE
630	631	trial	2	66	no	1	left	p54	yes	right	p54_right	up	1	682	189	train	TRUE
633	634	trial	2	67	yes	1	left	p33	yes	left	p33_left	up	1	625	189	train	TRUE
636	637	trial	2	68	no	0	right	a58	yes	left	a58_left	up	1	589	189	train	TRUE
639	640	trial	2	69	yes	0	right	a58	no	right	a58_right	up	1	707	189	train	TRUE
642	643	trial	2	70	yes	1	right	a58	yes	right	a58_right	up	1	499	189	train	TRUE
645	646	trial	2	71	yes	0	right	a28	yes	right	a28_right	down	1	615	189	train	TRUE
648	649	trial	2	72	yes	0	left	a73	yes	left	a73_left	up	1	755	189	train	TRUE
651	652	trial	2	73	no	1	left	a73	no	right	a73_right	up	1	666	189	train	TRUE
654	655	trial	2	74	no	1	right	p57	no	left	p57_left	down	1	534	189	train	TRUE
657	658	trial	2	75	yes	0	right	a26	no	right	a26_right	up	1	507	189	train	TRUE
660	661	trial	2	76	no	0	left	a26	no	right	a26_right	down	1	627	189	train	TRUE
663	664	trial	2	77	no	1	left	p73	no	right	p73_right	up	1	612	189	train	TRUE
666	667	trial	2	78	no	1	left	p70	no	right	p70_right	up	1	699	189	train	TRUE
669	670	trial	2	79	no	0	right	p70	yes	left	p70_left	up	1	481	189	train	TRUE
672	673	trial	2	80	yes	1	left	a73	yes	left	a73_left	up	1	663	189	train	TRUE
675	676	trial	2	81	yes	0	left	p70	yes	left	p70_left	down	1	480	189	train	TRUE
678	679	trial	2	82	no	1	left	p33	no	right	p33_right	down	1	708	189	train	TRUE
681	682	trial	2	83	yes	0	right	p70	no	right	p70_right	down	1	555	189	train	TRUE
684	685	trial	2	84	no	1	right	p54	no	left	p54_left	down	1	622	189	train	TRUE
687	688	trial	2	85	no	1	left	a58	yes	right	a58_right	up	1	663	189	train	TRUE
690	691	trial	2	86	yes	0	left	p57	no	left	p57_left	up	1	657	189	train	TRUE
693	694	trial	2	87	no	0	right	a28	yes	left	a28_left	up	1	637	189	train	TRUE
696	697	trial	2	88	no	1	right	a38	yes	left	a38_left	down	1	614	189	train	TRUE
699	700	trial	2	89	no	0	right	a58	no	left	a58_left	down	1	546	189	train	TRUE
702	703	trial	2	90	no	0	left	p71	yes	right	p71_right	down	1	633	189	train	TRUE
705	706	trial	2	91	no	1	right	a58	yes	left	a58_left	down	1	631	189	train	TRUE
708	709	trial	2	92	no	1	right	a26	yes	left	a26_left	down	1	515	189	train	TRUE
711	712	trial	2	93	no	1	right	p73	yes	left	p73_left	down	1	462	189	train	TRUE
714	715	trial	2	94	no	0	left	p71	no	right	p71_right	down	1	699	189	train	TRUE
717	718	trial	2	95	no	1	right	a73	yes	left	a73_left	up	1	466	189	train	TRUE
724	725	trial	3	0	yes	1	right	p33	yes	right	p33_right	down	1	474	189	train	TRUE
727	728	trial	3	1	yes	0	right	p54	yes	right	p54_right	down	1	555	189	train	TRUE
730	731	trial	3	2	yes	1	left	a38	yes	left	a38_left	up	1	693	189	train	TRUE
733	734	trial	3	3	yes	0	left	p73	no	left	p73_left	up	1	590	189	train	TRUE
736	737	trial	3	4	no	0	right	p71	yes	left	p71_left	up	1	498	189	train	TRUE
739	740	trial	3	5	yes	0	right	p71	no	right	p71_right	down	1	510	189	train	TRUE
742	743	trial	3	6	yes	0	right	p70	yes	right	p70_right	up	1	547	189	train	TRUE
745	746	trial	3	7	yes	1	left	p70	no	left	p70_left	down	1	589	189	train	TRUE
748	749	trial	3	8	no	0	left	p57	yes	right	p57_right	up	1	643	189	train	TRUE
751	752	trial	3	9	yes	0	right	a38	no	right	a38_right	down	1	604	189	train	TRUE
754	755	trial	3	10	yes	0	right	p57	no	right	p57_right	up	1	697	189	train	TRUE
757	758	trial	3	11	yes	1	right	p54	yes	right	p54_right	down	1	2648	189	train	TRUE
760	761	trial	3	12	yes	1	left	a41	yes	left	a41_left	down	1	533	189	train	TRUE
763	764	trial	3	13	yes	0	right	p73	yes	right	p73_right	down	1	839	189	train	TRUE
766	767	trial	3	14	yes	1	left	p73	yes	left	p73_left	up	1	499	189	train	TRUE
769	770	trial	3	15	yes	1	right	p33	no	right	p33_right	down	1	557	189	train	TRUE
772	773	trial	3	16	yes	0	right	a73	yes	right	a73_right	down	1	457	189	train	TRUE
775	776	trial	3	17	no	0	right	p71	no	left	p71_left	down	1	578	189	train	TRUE
778	779	trial	3	18	yes	0	right	a41	no	right	a41_right	up	1	538	189	train	TRUE
781	782	trial	3	19	no	0	left	p73	no	right	p73_right	up	2	745	189	train	TRUE
785	786	trial	3	20	no	1	right	p33	no	left	p33_left	down	1	553	189	train	TRUE
788	789	trial	3	21	no	0	left	p33	yes	right	p33_right	down	1	589	189	train	TRUE
791	792	trial	3	22	no	1	right	p57	yes	left	p57_left	down	1	859	189	train	TRUE
794	795	trial	3	23	yes	1	left	a28	no	left	a28_left	down	1	515	189	train	TRUE
797	798	trial	3	24	yes	1	right	a58	no	right	a58_right	down	1	525	189	train	TRUE
800	801	trial	3	25	no	0	right	a41	yes	left	a41_left	up	1	432	189	train	TRUE
803	804	trial	3	26	no	0	right	p73	yes	left	p73_left	up	1	397	189	train	TRUE
806	807	trial	3	27	no	1	left	a38	no	right	a38_right	down	1	706	189	train	TRUE
809	810	trial	3	28	yes	0	left	a73	no	left	a73_left	up	1	593	189	train	TRUE
812	813	trial	3	29	no	1	left	a38	yes	right	a38_right	up	1	653	189	train	TRUE
815	816	trial	3	30	no	0	right	p33	yes	left	p33_left	down	1	480	189	train	TRUE
818	819	trial	3	31	yes	0	right	p33	no	right	p33_right	up	1	968	189	train	TRUE
821	822	trial	3	32	yes	1	right	a41	yes	right	a41_right	up	1	495	189	train	TRUE
824	825	trial	3	33	no	1	left	p71	no	right	p71_right	down	1	641	189	train	TRUE
827	828	trial	3	34	no	1	left	p33	yes	right	p33_right	up	1	636	189	train	TRUE
830	831	trial	3	35	no	1	right	a41	no	left	a41_left	down	1	546	189	train	TRUE
833	834	trial	3	36	no	1	right	p71	yes	left	p71_left	down	1	478	189	train	TRUE
836	837	trial	3	37	no	1	right	p33	yes	left	p33_left	down	1	726	189	train	TRUE
839	840	trial	3	38	yes	0	left	a41	no	left	a41_left	up	1	669	189	train	TRUE
842	843	trial	3	39	no	0	right	a26	no	left	a26_left	up	1	601	189	train	TRUE
845	846	trial	3	40	no	0	left	p57	no	right	p57_right	up	1	535	189	train	TRUE
848	849	trial	3	41	yes	0	left	p71	yes	left	p71_left	down	1	588	189	train	TRUE
851	852	trial	3	42	no	1	left	a26	yes	right	a26_right	down	1	497	189	train	TRUE
854	855	trial	3	43	yes	0	right	p57	yes	right	p57_right	up	1	533	189	train	TRUE
857	858	trial	3	44	yes	1	right	a28	no	right	a28_right	up	1	419	189	train	TRUE
860	861	trial	3	45	yes	1	right	a41	no	right	a41_right	up	1	515	189	train	TRUE
863	864	trial	3	46	yes	1	left	a26	yes	left	a26_left	up	1	634	189	train	TRUE
866	867	trial	3	47	no	0	right	p70	no	left	p70_left	down	1	529	189	train	TRUE
869	870	trial	3	48	no	1	left	p71	yes	right	p71_right	down	1	529	189	train	TRUE
872	873	trial	3	49	no	1	left	p73	yes	right	p73_right	down	1	480	189	train	TRUE
875	876	trial	3	50	yes	1	left	p33	no	left	p33_left	down	1	497	189	train	TRUE
878	879	trial	3	51	yes	0	left	a26	yes	left	a26_left	down	1	498	189	train	TRUE
881	882	trial	3	52	no	1	left	p57	yes	right	p57_right	down	1	500	189	train	TRUE
884	885	trial	3	53	no	1	left	a28	yes	right	a28_right	up	1	644	189	train	TRUE
887	888	trial	3	54	yes	0	left	a38	yes	left	a38_left	up	1	593	189	train	TRUE
890	891	trial	3	55	yes	0	right	a26	yes	right	a26_right	up	1	668	189	train	TRUE
893	894	trial	3	56	yes	0	left	a26	no	left	a26_left	up	1	598	189	train	TRUE
896	897	trial	3	57	yes	1	left	a58	no	left	a58_left	up	1	590	189	train	TRUE
899	900	trial	3	58	yes	1	left	p71	no	left	p71_left	down	1	620	189	train	TRUE
902	903	trial	3	59	no	1	left	a41	yes	right	a41_right	down	1	595	189	train	TRUE
905	906	trial	3	60	yes	0	left	p71	no	left	p71_left	down	1	582	189	train	TRUE
908	909	trial	3	61	yes	1	left	a28	yes	left	a28_left	up	1	537	189	train	TRUE
911	912	trial	3	62	no	0	left	p54	no	right	p54_right	up	1	633	189	train	TRUE
914	915	trial	3	63	yes	0	left	a41	yes	left	a41_left	up	1	579	189	train	TRUE
917	918	trial	3	64	yes	0	left	a28	no	left	a28_left	up	1	553	189	train	TRUE
920	921	trial	3	65	yes	1	left	a41	no	left	a41_left	down	1	727	189	train	TRUE
923	924	trial	3	66	yes	0	right	a73	no	right	a73_right	down	1	473	189	train	TRUE
926	927	trial	3	67	no	0	left	a58	yes	right	a58_right	up	2	526	189	train	TRUE
930	931	trial	3	68	no	0	right	p54	no	left	p54_left	down	1	518	189	train	TRUE
933	934	trial	3	69	yes	1	left	a38	no	left	a38_left	down	1	604	189	train	TRUE
936	937	trial	3	70	yes	1	right	p73	no	right	p73_right	up	1	507	189	train	TRUE
939	940	trial	3	71	no	1	right	a26	no	left	a26_left	down	1	541	189	train	TRUE
942	943	trial	3	72	yes	1	left	a58	yes	left	a58_left	down	1	531	189	train	TRUE
945	946	trial	3	73	yes	0	left	a58	yes	left	a58_left	up	1	596	189	train	TRUE
948	949	trial	3	74	yes	1	right	a38	yes	right	a38_right	up	1	510	189	train	TRUE
951	952	trial	3	75	no	0	left	a38	no	right	a38_right	down	1	616	189	train	TRUE
954	955	trial	3	76	no	1	right	a73	no	left	a73_left	up	1	492	189	train	TRUE
957	958	trial	3	77	no	1	right	a28	no	left	a28_left	down	1	523	189	train	TRUE
960	961	trial	3	78	no	0	left	a58	no	right	a58_right	up	1	734	189	train	TRUE
963	964	trial	3	79	no	1	right	p73	no	left	p73_left	down	1	631	189	train	TRUE
966	967	trial	3	80	yes	1	left	p54	yes	left	p54_left	up	1	674	189	train	TRUE
969	970	trial	3	81	no	0	left	p54	yes	right	p54_right	down	1	588	189	train	TRUE
972	973	trial	3	82	yes	0	right	a58	yes	right	a58_right	down	1	574	189	train	TRUE
975	976	trial	3	83	yes	0	right	p54	no	right	p54_right	down	1	488	189	train	TRUE
978	979	trial	3	84	no	1	left	p54	no	right	p54_right	up	1	593	189	train	TRUE
981	982	trial	3	85	no	0	left	a38	yes	right	a38_right	up	1	659	189	train	TRUE
984	985	trial	3	86	no	1	right	p71	no	left	p71_left	down	1	469	189	train	TRUE
987	988	trial	3	87	no	0	right	a28	no	left	a28_left	down	1	495	189	train	TRUE
990	991	trial	3	88	yes	1	right	a73	yes	right	a73_right	up	1	454	189	train	TRUE
993	994	trial	3	89	no	1	left	a26	no	right	a26_right	up	1	720	189	train	TRUE
996	997	trial	3	90	yes	1	right	a26	no	right	a26_right	up	1	449	189	train	TRUE
999	1000	trial	3	91	yes	0	left	a58	no	left	a58_left	down	1	608	189	train	TRUE
1002	1003	trial	3	92	no	0	left	a73	yes	right	a73_right	down	1	623	189	train	TRUE
1005	1006	trial	3	93	yes	1	right	a26	yes	right	a26_right	up	1	495	189	train	TRUE
1008	1009	trial	3	94	yes	1	right	a73	no	right	a73_right	up	1	602	189	train	TRUE
1011	1012	trial	3	95	yes	0	right	a38	yes	right	a38_right	up	1	449	189	train	TRUE
12	13	trial	0	0	yes	0	right	practice	no	right	practice_right	up	1	532	190	practice	TRUE
15	16	trial	0	1	no	0	left	practice	no	right	practice_right	down	1	645	190	practice	TRUE
18	19	trial	0	2	no	0	right	practice	yes	left	practice_left	up	1	471	190	practice	TRUE
21	22	trial	0	3	no	0	right	practice	no	left	practice_left	down	1	789	190	practice	TRUE
24	25	trial	0	4	yes	0	right	practice	yes	right	practice_right	down	1	540	190	practice	TRUE
27	28	trial	0	5	yes	0	left	practice	yes	left	practice_left	up	1	605	190	practice	TRUE
30	31	trial	0	6	yes	0	left	practice	no	left	practice_left	down	1	534	190	practice	TRUE
33	34	trial	0	7	no	0	left	practice	yes	right	practice_right	up	1	875	190	practice	TRUE
40	41	trial	1	0	yes	1	left	a27	yes	left	a27_left	up	1	619	190	assess	TRUE
43	44	trial	1	1	no	1	right	p4	no	left	p4_left	up	1	669	190	assess	TRUE
46	47	trial	1	2	yes	1	left	a33	yes	left	a33_left	up	1	595	190	assess	TRUE
49	50	trial	1	3	yes	1	left	p60	yes	left	p60_left	up	1	632	190	assess	TRUE
52	53	trial	1	4	no	0	left	a27	no	right	a27_right	down	1	636	190	assess	TRUE
55	56	trial	1	5	no	0	left	p60	yes	right	p60_right	up	1	762	190	assess	TRUE
58	59	trial	1	6	yes	0	right	a18	no	right	a18_right	down	1	530	190	assess	TRUE
61	62	trial	1	7	yes	1	right	a27	yes	right	a27_right	up	1	739	190	assess	TRUE
64	65	trial	1	8	no	0	right	p74	yes	left	p74_left	down	1	611	190	assess	TRUE
67	68	trial	1	9	yes	1	left	p53	yes	left	p53_left	down	1	788	190	assess	TRUE
70	71	trial	1	10	yes	0	left	p53	yes	left	p53_left	down	1	1207	190	assess	TRUE
73	74	trial	1	11	no	0	right	a18	yes	left	a18_left	up	1	869	190	assess	TRUE
76	77	trial	1	12	no	0	right	a27	yes	left	a27_left	up	1	616	190	assess	TRUE
79	80	trial	1	13	no	1	left	p53	yes	right	p53_right	down	1	546	190	assess	TRUE
82	83	trial	1	14	no	0	left	a33	yes	right	a33_right	down	1	648	190	assess	TRUE
85	86	trial	1	15	yes	0	left	a24	yes	left	a24_left	down	1	541	190	assess	TRUE
88	89	trial	1	16	no	0	right	a27	no	left	a27_left	down	1	449	190	assess	TRUE
91	92	trial	1	17	yes	1	left	p4	no	left	p4_left	down	1	483	190	assess	TRUE
94	95	trial	1	18	yes	1	right	p4	no	right	p4_right	down	2	891	190	assess	TRUE
98	99	trial	1	19	yes	0	left	p53	no	left	p53_left	up	1	617	190	assess	TRUE
101	102	trial	1	20	yes	0	right	a27	yes	right	a27_right	down	1	536	190	assess	TRUE
104	105	trial	1	21	yes	0	right	p53	yes	right	p53_right	up	1	585	190	assess	TRUE
107	108	trial	1	22	no	1	left	p74	yes	right	p74_right	up	1	651	190	assess	TRUE
110	111	trial	1	23	no	1	left	a18	yes	right	a18_right	down	1	631	190	assess	TRUE
113	114	trial	1	24	no	0	right	p4	no	left	p4_left	down	1	582	190	assess	TRUE
116	117	trial	1	25	yes	1	right	p53	no	right	p53_right	up	1	645	190	assess	TRUE
119	120	trial	1	26	yes	1	left	a18	yes	left	a18_left	down	1	534	190	assess	TRUE
122	123	trial	1	27	yes	1	right	a18	no	right	a18_right	down	1	729	190	assess	TRUE
125	126	trial	1	28	yes	0	left	p60	yes	left	p60_left	up	1	529	190	assess	TRUE
128	129	trial	1	29	yes	1	right	p53	yes	right	p53_right	up	1	589	190	assess	TRUE
131	132	trial	1	30	no	1	right	p53	no	left	p53_left	down	1	564	190	assess	TRUE
134	135	trial	1	31	no	0	left	p4	yes	right	p4_right	down	1	530	190	assess	TRUE
137	138	trial	1	32	yes	0	right	a24	yes	right	a24_right	up	1	562	190	assess	TRUE
140	141	trial	1	33	yes	0	right	p53	no	right	p53_right	down	1	425	190	assess	TRUE
143	144	trial	1	34	yes	1	left	a24	no	left	a24_left	up	1	693	190	assess	TRUE
146	147	trial	1	35	yes	1	right	p74	yes	right	p74_right	up	1	756	190	assess	TRUE
149	150	trial	1	36	yes	1	right	a24	no	right	a24_right	up	1	616	190	assess	TRUE
152	153	trial	1	37	no	1	right	p53	yes	left	p53_left	up	1	567	190	assess	TRUE
155	156	trial	1	38	no	1	left	p4	yes	right	p4_right	up	1	689	190	assess	TRUE
158	159	trial	1	39	no	1	right	a24	yes	left	a24_left	down	2	1052	190	assess	TRUE
162	163	trial	1	40	yes	0	left	a33	yes	left	a33_left	up	1	602	190	assess	TRUE
165	166	trial	1	41	yes	0	right	a18	yes	right	a18_right	up	1	718	190	assess	TRUE
168	169	trial	1	42	no	0	left	a18	yes	right	a18_right	down	1	986	190	assess	TRUE
171	172	trial	1	43	yes	0	left	p4	yes	left	p4_left	up	1	709	190	assess	TRUE
174	175	trial	1	44	no	0	left	a33	no	right	a33_right	up	1	680	190	assess	TRUE
177	178	trial	1	45	yes	1	right	p74	no	right	p74_right	down	2	580	190	assess	TRUE
181	182	trial	1	46	no	1	right	a27	yes	left	a27_left	down	1	610	190	assess	TRUE
184	185	trial	1	47	yes	0	right	p60	no	right	p60_right	down	1	628	190	assess	TRUE
